id,path_letter,program_name,degree_awarded,institution,institution_type,city,country,mobility,language_of_instruction,english_level_required,duration_months,ects,tuition_non_eu_eur_per_year,tuition_notes,intake_2027_confirmed,application_opens,application_deadline,deadline_source_cycle,entry_requirements_summary,accepts_engineering_bachelor,portfolio_or_audition_required,scholarship_available,scholarship_names,scholarship_coverage_level,tunisia_eligible,program_url,admissions_url,funding_url,source_urls,verification_status,verifier_agent,verified_date,red_flags,fit_notes
L-133,"L,AD",M.A. International Management - Creative Leadership,M.A.,SRH Berlin University of Applied Sciences (Berlin School of Popular Arts / School of Management),Private university of applied sciences (state-recognised),Berlin,Germany,single_site,English,Proof of English proficiency; SRH English Proficiency Certificate test accepted in lieu,24,120,13900,"EUR 6.950 per semester for non-EU students = EUR 13.900 per year (EUR 27.800 over 4 semesters), plus a one-off EUR 1.000 enrolment fee for non-EU/EEA. EU/EEA rate is quoted as EUR 840/month.",likely - fixed 1 April and 1 October starts each year,rolling - applications accepted year-round,rolling / no fixed deadline published,rolling admission - no cycle-specific deadline,"Bachelor's degree (no discipline restriction published), letter of motivation, CV, proof of English, passport copy. If GPA, subject or language requirements are not fully met, a one-semester PreMaster at SRH International College is recommended.",likely,no,yes,SRH partial scholarships for talented international students,partial,TBC,https://www.srh-university.de/en/master/international-management-creative-leadership/b/,https://www.srh-university.de/en/master/international-management-creative-leadership/b/,https://www.srh-university.de/fileadmin/1HE/SRH_University/Fuer_Unternehmen/Pricelists/SRH-University-Tuition-Fees-EN-Non-EU.pdf,https://www.srh-university.de/en/master/international-management-creative-leadership/b/|https://www.srh-university.de/en/master/|https://www.srh-university.de/en/master-communication-media-marketing-search/,VERIFIED,W1-AD,2026-08-22,"Private provider at EUR 13.900/yr non-EU x 2 years = approx. EUR 27.800 plus a EUR 1.000 enrolment fee - the total cost rivals a Dutch public master. Only partial scholarships found. It is state-recognised and FIBAA-accredited, so the degree and the student visa are sound; the risk is purely financial. || Private provider: staatlich anerkannt and FIBAA Premium Seal accredited (so the degree is valid for the visa), but EUR 27800 total tuition with only unspecified partial scholarships is a poor funding-first profile. Non-EU students pay a per-semester rate roughly 40% above the EU monthly-rate equivalent. || MERGE: path agents disagreed on verification status (PARTIALLY_VERIFIED, VERIFIED) - Wave 3 to adjudicate","The only Berlin master this sweep confirmed that is English-taught, management-focused AND explicitly creative-industries framed (SRH lists it under 'Communication, Media & Marketing' and it sits alongside the Berlin School of Popular Arts). No discipline gate published - an engineering diploma should be accepted on its face, which is rare on this path. Berlin location is the best possible base for the electronic-music career. Verify whether the 300-ECTS diploma shortens the 120-ECTS programme."
L-134,"L,AD",MSc Business Administration - Entrepreneurship and Management in the Creative Industries (EMCI),MSc,"University of Amsterdam (Amsterdam Business School, Faculty of Economics and Business)",Public research university,Amsterdam,Netherlands,single_site,English,TBC - not stated on programme page,12,60,24050,"UvA 2026-2027 institutional fee table: Faculty of Economics and Business master's - EUR 21.800 (Amsterdam School of Economics) and EUR 24.050 (Amsterdam Business School). EMCI sits in the Amsterdam Business School. The table's EEA-institutional vs non-EEA columns were not fully disambiguated by the fetch, so treat EUR 24.050 as indicative and re-confirm.",likely - September start,TBC,TBC - non-EU deadline not published on programme page,2026-2027 cycle - 2027 TBC,"Completed academic BSc/BA/LLB from a research university; intermediate/advanced business courses in at least 2 of strategy, international management, organisation, marketing, leadership, entrepreneurship or organisational psychology totalling min 15 ECTS; min 10 ECTS intermediate/advanced quantitative research courses; min 5 ECTS academic writing at 3rd-year level (e.g. bachelor thesis); sound research methodology, analytical and statistical skills.",unclear,no,yes,Amsterdam Merit Scholarship (AMS) - non-EEA; Holland Scholarship,partial,likely - AMS is for 'outstanding students from outside the European Economic Area (non-EEA)'; no nationality exclusion found,https://www.uva.nl/en/programmes/masters/business-administration-entrepreneurship-and-management-in-the-creative-industries/business-administration-entrepreneurship-and-management-in-the-creative-industries.html,https://www.uva.nl/en/programmes/masters/business-administration-entrepreneurship-and-management-in-the-creative-industries/application-and-admission/entry-requirements/entry-requirements.html,https://www.uva.nl/en/education/fees-and-funding/tuition-fees/tuition-fees.html,https://www.uva.nl/en/programmes/masters/business-administration-entrepreneurship-and-management-in-the-creative-industries/business-administration-entrepreneurship-and-management-in-the-creative-industries.html|https://www.uva.nl/en/education/fees-and-funding/tuition-fees/tuition-fees.html|https://www.uva.nl/shared-content/programmas/en/masters/communication-science-corporate-communication/tuition-fee/amsterdam-merit-scholarship.html|https://www.uva.nl/en/programmes/masters/business-administration-entrepreneurship-and-management-in-the-creative-industries/application-and-admission/application-and-admission.html|https://www.uva.nl/en/programmes/masters/business-administration-entrepreneurship-and-management-in-the-creative-industries/tuition-fee/tuition-fee.html,PARTIALLY_VERIFIED,W1-AD,2026-08-22,"Around EUR 24k/yr non-EU - the most expensive Dutch option logged here; exact non-EEA column needs re-confirmation. The 15-ECTS business-coursework gate is a hard, countable requirement that a pure engineering transcript may fail. || Highest non-EU tuition of any NL row here (~EUR 24050). Scholarship deadline is roughly 3.5 months earlier than the standard deadline (mid-January) - a hard planning constraint for a Sept 2027 start. English requirement and exact entry ECTS still unread.","Described by UvA as one of 'few Master's Business Administration programmes worldwide' focused exclusively on cultural and creative industries. The 10-ECTS quantitative-methods and 5-ECTS thesis gates are trivially met by a 300-ECTS engineering diploma; the 15 ECTS of business/management courses is the decisive question - Zizz should map his transcript against it before anything else. Amsterdam Merit Scholarship (approx. two-thirds of tuition, deadline 15 January) is the single most valuable funding lever found on this path. Strong overlap with Path L."
L-135,"L,N",Master Universitario en Emprendimiento e Innovacion Abierta / MEINN (Master Degree in Entrepreneurship and Open Innovation),Master Universitario Oficial,"Mondragon Unibertsitatea, Facultad de Empresariales (Mondragon Team Academy network)",private cooperative university (official degree-awarding),Bilbao,Spain,single_site,"Spanish, Basque and English","English B2 (reading, speaking, writing) plus Spanish C1",12,60,10290,"EUR 10290 for 2026-2027 (provisional, set annually by the Governing Council), listed under 'estudiantes de la Union Europea'; no separate non-EU rate published. EUR 550 reservation fee; 40% at enrolment then 20% in November, February and April.",TBC,TBC,TBC - not published on the requisitos-acceso page; see the inscripcion-matricula page,2026-2027 prices published - 2027 intake dates TBC,"An official Spanish university degree or an EHEA degree giving access to master's study; degrees from outside the EHEA accepted where the level is equivalent and grants postgraduate access at home. Engineering is explicitly named as a welcome background; applicants from non-social-science backgrounds complete a complementary online economics and business module before starting. Selection: transcript 40%, CV + motivation letter 30%, English certificate 10%, interview 20%.",yes_explicit,no,yes,Mondragon Unibertsitatea international-student scholarships (via the international advisor),partial,TBC,https://www.mondragon.edu/en/master-degree-entrepreneurship-open-innovation,https://www.mondragon.edu/es/master-universitario-emprendimiento-innovacion-abierta/requisitos-acceso,https://www.mondragon.edu/es/informacion/becas-ayudas/precios-masteres-universitarios,https://www.mondragon.edu/en/master-degree-entrepreneurship-open-innovation|https://www.mondragon.edu/es/master-universitario-emprendimiento-innovacion-abierta/requisitos-acceso|https://www.mondragon.edu/es/informacion/becas-ayudas/precios-masteres-universitarios|https://www.mondragonteamacademy.com/,VERIFIED,W1-L,2026-08-22,"SPANISH C1 IS A HARD ENTRY REQUIREMENT for applicants from non-Spanish-speaking countries - the single biggest obstacle; the client has French, which shortens but does not remove the road to C1 by 2027. Scholarships reported at only 10-20% of fees. Bilbao, not Barcelona/Madrid. Private university, but the degree is oficial so visa and scholarship access are fine. || Tuition not published on the official page. Bilbao, not Barcelona/Madrid. Language mix means some sessions may be in Spanish or Basque. || MERGE: path agents disagreed on verification status (PARTIALLY_VERIFIED, VERIFIED) - Wave 3 to adjudicate","STRONGEST pure venture-building master found in Spain and the postgraduate sibling of the LEINN/Mondragon Team Academy model the brief flagged. Two pathways: create and launch your own company from zero, or lead innovation inside a firm - i.e. the master IS the venture, which is exactly this client's ask; a music-tech startup would be a legitimate project. Explicitly welcomes engineers ('it doesn't matter what you studied, engineering...'). 300 ECTS clears entry comfortably. No Path J overlap - this is business, not music, so the music dimension has to be supplied by the client's own project."
N-136,N,"Innovation Design, M.A.",Master of Arts,CODE University of Applied Sciences Berlin,Private university of applied sciences,Berlin,Germany,single_site,English,B2 minimum,12 or 24 (60 or 120 ECTS); part-time 24 or 48,60 or 120,15000,"EUR 1,250 per month on the Direct Pay model (about EUR 15,000 per year; roughly EUR 30,000 for the 120-ECTS track) or EUR 650 per month on the Stretch Pay model over double the period. No separate non-EU rate published - confirm with admissions.",yes,TBC,31 December 2026 for the Spring 2027 intake (semester starts 1 February 2027); 20 August 2026 for Fall 2026,2026 and 2027 cycles both published; a Fall 2027 deadline is not yet listed,"Bachelor's degree IN ANY FIELD plus at least one year of professional experience after the bachelor (internships, working-student roles or founding a startup count); English B2; portfolio and motivational statement through the application portal, then an interview with faculty and admissions.",yes_explicit,yes,yes,"CODE scholarships and grants, flexible payment plans, Income Share Agreements, KfW student loans",partial,TBC,https://code.berlin/en/study/master/,https://code.berlin/en/study/master/admission,https://code.berlin/en/study/master/tuition/,https://code.berlin/en/study/master/tuition/|https://code.berlin/en/study/master/admission,VERIFIED,W1-N,2026-08-22,"Expensive for a private UAS (about EUR 30,000 for the two-year track) and the one-year-of-professional-experience rule is a hard gate for a 2027 graduate - internships or a startup do count, so this must be evidenced carefully. State recognition/accreditation was not confirmed on the pages opened; confirm before relying on it for the visa. || Same cost and experience-gate caveats as N-026; accreditation status unconfirmed on the pages opened.","Project-based product school embedded in Berlin's startup scene, with any-field bachelors explicitly welcome and a Spring intake (1 February 2027) that fits an early-2027 move. Suits an engineer who wants to build and ship a music product with design and venture coaching rather than sit exams; portfolio-based admission also rewards the music work already in progress."
N-137,N,"Internationaler Studiengang Medieninformatik (International Media Informatics), M.Sc.",Master of Science,HTW Berlin (Hochschule fuer Technik und Wirtschaft Berlin),Public university of applied sciences,Berlin,Germany,single_site,English (international programme with English-language courses),TBC,TBC,TBC,0,Public Berlin university of applied sciences - no tuition fees; semester contribution only (amount not confirmed on the pages opened).,TBC,16 May (winter semester) / 17 November (summer semester),30 September (winter semester) / 31 March (summer semester),Annual pattern published on the official programme site without a year qualifier - confirm the 2027 dates before relying on them,"Bachelor with at least 180 credit points, comparable to HTW Berlin's International Media Informatics bachelor or a related programme. Specialisations: Game Technology and Interactive Systems, Visual Computing, Web Technology; two semesters of team practice projects (groups of 5-6) plus independent coursework; electives from applied computer science including Human-Computer Interaction and Mobile Computing.",likely,no,TBC,TBC,none_found,TBC,https://imi-master.htw-berlin.de/,https://imi-master.htw-berlin.de/bewerbung/,https://www.htw-berlin.de/en/studies/application/masters-application,https://imi-master.htw-berlin.de/|https://imi-master.htw-berlin.de/studium/|https://imi-master.htw-berlin.de/bewerbung/|https://www.htw-berlin.de/en/studies/application/masters-application,VERIFIED,W1-N,2026-08-22,"Requires the first degree to be comparable to HTW's own media-informatics bachelor - a general software-engineering diploma should qualify as related but this needs written confirmation. Duration and ECTS not stated on the programme pages. Both winter and summer starts, so a February 2027 or September 2027 entry are both possible.","Free, English-taught, in Berlin, with a two-semester group practice project and a Game Technology and Interactive Systems track - the closest thing Berlin has to a build-things media-tech master for a coder. Interactive-audio, generative-visuals and music-app projects fit the practice-project format directly, and the 180-CP bar is trivially cleared by a 300-ECTS diploma."
N-138,N,"Innovation Management, Entrepreneurship and Sustainability (IMES), M.Sc.",Master of Science (double-degree option),Technische Universitaet Berlin,Public research university,Berlin,Germany,single_site,English,C1 (CEFR),24,120,0,"No tuition; semester fee approximately EUR 360. If the second year is taken at the University of Twente under the double degree, additional Twente tuition applies.",TBC,approx. beginning of April,approx. mid May,Published as an annual pattern (early April to mid May) for the winter-semester intake; exact 2027 dates TBC,"First university degree in economics/business administration, social sciences, ENGINEERING SCIENCES, natural sciences or a related programme; C1 English; restricted admission with 50 places, ranked by final grade plus up to 100 points for prior coursework in economics, methodology, sustainability, mathematics and statistics. Year 1 at TU Berlin (60 ECTS), year 2 abroad or flexible.",yes_explicit,no,TBC,DAAD (not verified this session),none_found,TBC,https://www.tu.berlin/en/eim/msc-imes/overview,https://www.tu.berlin/en/studying/study-programs/all-programs-offered/study-course/innovation-management-entrepreneurship-and-sustainability-m-sc,https://www.tu.berlin/en/studying/applying-and-enrolling/dates-deadlines,https://www.tu.berlin/en/eim/msc-imes/overview|https://www.tu.berlin/en/studying/study-programs/all-programs-offered/study-course/innovation-management-entrepreneurship-and-sustainability-m-sc,VERIFIED,W1-N,2026-08-22,"Only 50 places and admission is ranked on the first-degree grade plus prior credits in economics, statistics and methodology - an engineering diploma scores on maths/statistics but may score zero on the economics component. Application window closes in mid-May, far earlier than Dutch deadlines.","English-taught, tuition-free, in Berlin, and engineering sciences are an explicitly named entry route - a rare combination for a funding-first strategy. It gives a software engineer the venture-building and innovation-management layer needed to take a music-tech product to market, and the year-two mobility option includes the University of Twente, which also hosts the Interaction Technology master on this same path."
N-139,N,Medieninformatik / Digital Media and Technology (M.Sc.),Master of Science,Technische Universitaet Berlin,Public research university,Berlin,Germany,single_site,German (some courses in English),B2 (CEFR),24,120,0,No tuition fees; semester contribution only (approx. EUR 360 at TU Berlin).,TBC,TBC,TBC - see TU Berlin central dates and deadlines page,TBC,"First degree in digital media and technology or a related field INCLUDING at least 15 ECTS mathematics, 18 ECTS computer science, 24 ECTS media technology and 20 ECTS media communication; proof of German at the required level for holders of a foreign school-leaving certificate; English B2. The programme is admission-free (open admission).",unclear,no,TBC,TBC,none_found,TBC,https://www.tu.berlin/en/eecs/academics-teaching/study-offer/masters-programs/msc-digital-media-technology,https://www.tu.berlin/en/eecs/academics-teaching/study-offer/masters-programs/msc-digital-media-technology/msc-mi-application-admission,https://www.tu.berlin/en/studying/applying-and-enrolling/dates-deadlines,https://www.tu.berlin/en/eecs/academics-teaching/study-offer/masters-programs/msc-digital-media-technology/msc-mi-application-admission,VERIFIED,W1-N,2026-08-22,"GERMAN-TAUGHT - tagged, not dropped, per brief; German proof is mandatory for applicants with a foreign school certificate. The hard credit prerequisites (24 ECTS media technology and 20 ECTS media communication) are the real obstacle: a software-engineering diploma clears maths and computer science easily but is unlikely to show 44 ECTS of media subjects.",Open admission (no numerus clausus) and zero tuition make this the cheapest technical media master in Berlin if the credit profile can be argued - audio/media-signal courses from the engineering diploma would need to be mapped onto the media-technology requirement. Worth a direct enquiry to the admissions office rather than a self-assessment.
N-140,N,"Innovation Design Management, M.A.",Master of Arts,UE University of Europe for Applied Sciences,"Private university of applied sciences (FIBAA accredited, system-accredited)","Potsdam (Innovation Hub, Berlin metropolitan area)",Germany,single_site,English,TBC,"12, 18 or 24","60, 90 or 120",8158,"Official page states from EUR 8,158 per year in Germany. Third-party sources quote higher non-EU totals (about EUR 16,407 for the 2-semester fast track and EUR 19,782 for the 3-semester track, plus a EUR 3,000 deposit) - NOT confirmed on the official page, so the non-EU figure must be re-checked.",TBC,TBC,TBC,TBC - both winter and summer intakes exist,"Bachelor's degree, no specific field mandated and NO portfolio or design background required; application form, transcript, language proof, CV, passport copy and motivational letter. Classes typically Wednesday to Saturday.",yes_explicit,no,yes,UE scholarships via the UE x JobTeaser partnership (details unverified),partial,TBC,https://www.ue-germany.com/programmes/master/innovation-design-management,https://www.ue-germany.com/programmes/master/innovation-design-management,TBC,https://www.ue-germany.com/programmes/master/innovation-design-management,PARTIALLY_VERIFIED,W1-N,2026-08-22,"in_scope = flagged_exception: the programme is delivered at UE's Innovation Hub in POTSDAM, not inside Berlin city limits, though it is in the Berlin metropolitan area and UE also operates a Berlin campus - confirm the actual teaching site. Non-EU fee not confirmed on the official page and third-party figures are roughly double the headline rate. A EUR 3,000 deposit is reported.","No portfolio and no design background required, any bachelor accepted, English-taught, with a Wednesday-to-Saturday timetable that leaves weekdays free for production or freelance work - unusually low-friction entry for an engineer with no design credentials. The 60-ECTS fast track is the cheapest way to add an innovation-management credential in the Berlin area."
N-141,N,"Creative Computing, M.A.",Master of Arts,UE University of Europe for Applied Sciences,Private university of applied sciences,Berlin (campus to be confirmed),Germany,single_site,English,TBC,12,TBC,TBC,"Third-party sources quote EUR 13,000 per year for EU and EUR 14,300 for non-EU applicants plus a EUR 3,000 reservation fee - NOT confirmed on a UE page opened this session.",TBC,TBC,TBC,TBC,Not verified - the UE programme page for Creative Computing could not be reached (the tech-programmes listing opened this session did not include it).,likely,TBC,TBC,TBC,TBC,TBC,https://www.ue-germany.com/programmes,TBC,TBC,https://www.ue-germany.com/programmes/master/innovation-design-management,UNVERIFIED,W1-N,2026-08-22,"Could not be confirmed on any official UE page this session - the programmes listing that loaded showed Generative Design & AI MA, Data Science MSc, Digital Transformations MSc and others but no Creative Computing, so the programme may have been renamed or discontinued. Every figure here is third-party and must be treated as a lead only. UE also offers Generative Design & AI (M.A.), which may be the successor and is the row to check first.","Creative coding at master level in Berlin would be an excellent fit (audio-visual systems, generative work, interactive installations). Logged as a lead so Wave 2 checks both this name and Generative Design & AI on the UE site directly."
N-142,N,Design & Computation (M.A.),Master of Arts (joint degree),Universitaet der Kuenste Berlin jointly with Technische Universitaet Berlin,Public university of the arts with a public technical university,Berlin,Germany,single_site,TBC (programme materials in German and English; the English page directs readers to the German version for detail),TBC,24,TBC,0,No tuition fees at UdK/TU Berlin for any nationality; only the semester contribution (Semesterbeitrag) applies - the exact 2027 amount was not confirmed on the pages opened.,TBC,1 April,15 May,Window 1 April - 15 May 2026 confirmed for winter semester 2026/27; the 2027/28 window is expected to mirror it but is TBC,"First degree-qualifying university degree; bachelor graduates from design, art, ENGINEERING, natural sciences, humanities and social sciences are explicitly eligible. Application via the UdK/TU Berlin portal; a portfolio is referenced. Four-semester research-oriented programme.",yes_explicit,yes,TBC,DAAD study scholarships (not verified this session),none_found,TBC,https://www.udk-berlin.de/en/courses/design-and-computation/,https://www.tu.berlin/en/studying/study-programs/all-programs-offered/study-course/design-computation-m-a/,TBC,https://www.udk-berlin.de/en/courses/design-and-computation/|https://www.newpractice.net/study|https://www.tu.berlin/en/ak/study-and-teaching/degree-programs/design-computation,PARTIALLY_VERIFIED,W1-N,2026-08-22,"Language of instruction not confirmed in writing - the English UdK page pushes readers to the German version, so assume significant German exposure until proven otherwise. Portfolio/admission-test detail and the exact semester fee could not be opened (the UdK application-guide URL 404s and design-computation.berlin now redirects to newpractice.net). Very small, highly selective cohort.","Effectively free (no tuition, only a semester contribution of a few hundred euros) at two of Berlin's best institutions - the single strongest funding-first row on this path. Engineering graduates are named explicitly among eligible applicants, and the programme is built exactly on the design-plus-code intersection this client occupies. Berlin is also the world capital for electronic music, so a music-tech thesis has an unmatched surrounding scene."
N-143,N,Master Digital Design - track Interaction Design,Master of Science,Amsterdam University of Applied Sciences (AUAS/HvA),Public university of applied sciences,Amsterdam,Netherlands,single_site,English,TBC,12,60,TBC,Non-EU institutional fee not published on the pages opened; page states an extra ~EUR 800/year for books and materials on top of the annual tuition fee.,TBC,TBC,TBC,TBC,"Bachelor's degree plus demonstrated previous design experience via an annotated portfolio; limited places with a selection procedure. Built with nine Dutch design agencies (Mirabeau, Fabrique, DEPT, Media.Monks, Momkai and others); team projects with real client briefs.",likely,yes,TBC,Amsterdam Talent Scholarship (unverified),TBC,TBC,https://www.amsterdamuas.com/programmes/master-digital-design-interaction-design,https://www.amsterdamuas.com/study/master-digital-design,TBC,https://www.amsterdamuas.com/programmes/master-digital-design-interaction-design|https://www.masterdigitaldesign.com/,PARTIALLY_VERIFIED,W1-N,2026-08-22,"Annotated design portfolio is a hard eligibility criterion and places are capped by selection - the weakest point for a candidate whose portfolio is code, not design artefacts. Fees not published on the pages opened.","One intense year in Amsterdam (the client's top-priority city) inside a studio co-owned by the leading Dutch digital agencies, with playgrounds in Emerging Interactions and Beyond-Human Design. For a software engineer this converts engineering skill into hireable product-design credibility fast, and Amsterdam is also the strongest electronic-music market in the region."
N-144,N,Executive Master Media Innovation (online),Master of Arts,Breda University of Applied Sciences (BUas),Public university of applied sciences,Breda (delivered fully online),Netherlands,single_site,English,TBC,12,60,TBC,"EUR 2,694 quoted for 2026-2027 (statutory rate); non-EEA rate not shown.",no,TBC,15 August (recommended before 1 July),2026 cycle - start 1 September 2026; 2027 TBC,"Bachelor in a related field PLUS at least three to five years of equivalent industry experience; fully online, roughly 40 hours per week study load.",yes_explicit,no,TBC,TBC,none_found,TBC,https://www.buas.nl/en/programmes/executive-master-media-innovation,https://www.buas.nl/en/programmes/executive-master-media-innovation/admission-requirements,TBC,https://www.buas.nl/en/programmes/executive-master-media-innovation|https://www.buas.nl/en/programmes/executive-master-media-innovation/application-procedure,VERIFIED,W1-N,2026-08-22,"Requires 3-5 years of industry experience, which a 2027 graduate does not have - likely ineligible until later. Fully online means NO Dutch student visa and no residence in Europe, which defeats the relocation goal.",Logged for completeness and as a fallback if the client works for several years first. Not a 2027 option: the experience bar and the absence of a visa route both rule it out for now.
N-145,N,MSc Design for Interaction,Master of Science (NVAO accredited),Delft University of Technology (Faculty of Industrial Design Engineering),Public research university,Delft,Netherlands,single_site,English,TBC,24,120,25633,"Institutional rate for non-EU MSc students, EUR 25,633 for 2026-2027. A transitional rate of EUR 23,404 applies only to students already enrolled who paid EUR 22,290 in 2025-2026.",TBC,TBC,TBC,2026-2027 fees confirmed; 2027-28 deadlines TBC,"Separate admission tracks for Dutch BSc, Dutch HBO and non-Dutch university degrees; the detailed non-Dutch criteria page could not be opened this session. September start (February only for Dutch IDE BSc graduates).",unclear,TBC,TBC,Justus and Louise van Effen Excellence Scholarship (not verified this session),TBC,TBC,https://www.tudelft.nl/en/education/programmes/masters/dfi/msc-design-for-interaction,https://www.tudelft.nl/en/education/programmes/masters/dfi/msc-design-for-interaction/admission-application-finances,https://www.tudelft.nl/en/education/study-programme-orientation/practical-matters/tuition-fee-finances,https://www.tudelft.nl/en/education/programmes/masters/dfi/msc-design-for-interaction|https://www.tudelft.nl/en/education/programmes/masters/dfi/msc-design-for-interaction/admission-application-finances|https://www.tudelft.nl/en/education/study-programme-orientation/practical-matters/tuition-fee-finances,PARTIALLY_VERIFIED,W1-N,2026-08-22,"EUR 25,633/year is the highest non-EU fee found on this path - roughly EUR 51,000 over two years, so this is only viable with a full scholarship. IDE masters usually expect a design bachelor; a software-engineering entrant may face a bridging requirement. Admission-criteria page not reachable this session.","World-leading interaction-design faculty with prototyping labs and industry-brief projects; a music-interaction thesis (instrument, controller, listening experience) is entirely normal here. The client's 300-ECTS engineering diploma far exceeds the 180/240-ECTS entry bar, but the design-portfolio expectation is the real gate."
N-146,N,MSc Integrated Product Design,Master of Science (NVAO accredited),Delft University of Technology (Faculty of Industrial Design Engineering),Public research university,Delft,Netherlands,single_site,English,TBC,24,120,25633,"Institutional rate for non-EU MSc students, 2026-2027.",TBC,TBC,TBC,2026-2027 fees confirmed; 2027 deadlines TBC,"Separate criteria for Dutch BSc, HBO and non-Dutch degrees; September start.",unclear,TBC,TBC,TBC,TBC,TBC,https://www.tudelft.nl/en/education/programmes/masters/ipd/msc-integrated-product-design,https://www.tudelft.nl/en/education/programmes/masters/ipd/msc-integrated-product-design/admission-application-finances,https://www.tudelft.nl/en/education/study-programme-orientation/practical-matters/tuition-fee-finances,https://www.tudelft.nl/en/education/programmes/masters/ipd/msc-integrated-product-design|https://www.tudelft.nl/en/education/study-programme-orientation/practical-matters/tuition-fee-finances,PARTIALLY_VERIFIED,W1-N,2026-08-22,"Same EUR 25,633 non-EU fee. Design-portfolio expectation not verified.","The hardware-leaning sibling of Design for Interaction: digital fabrication, computational design, smart materials and prototyping. This is the Delft route for someone who wants to build a physical music device (controller, synth, wearable) with an engineering-grade process behind it."
N-147,N,MSc Strategic Product Design,Master of Science (NVAO accredited),Delft University of Technology (Faculty of Industrial Design Engineering),Public research university,Delft,Netherlands,single_site,English,TBC,24,120,25633,"Institutional rate for non-EU MSc students, 2026-2027.",TBC,TBC,TBC,2026-2027 fees confirmed; 2027 deadlines TBC,"Separate criteria for Dutch BSc, HBO and non-Dutch degrees; September start.",unclear,TBC,TBC,TBC,TBC,TBC,https://www.tudelft.nl/en/education/programmes/masters/spd/msc-strategic-product-design,https://www.tudelft.nl/en/education/programmes/masters/spd/msc-strategic-product-design/admission-application-finances,https://www.tudelft.nl/en/education/study-programme-orientation/practical-matters/tuition-fee-finances,https://www.tudelft.nl/en/education/programmes/masters/spd/msc-strategic-product-design|https://www.tudelft.nl/en/education/study-programme-orientation/practical-matters/tuition-fee-finances,PARTIALLY_VERIFIED,W1-N,2026-08-22,"Same EUR 25,633 non-EU fee; least technical of the three Delft IDE masters.","Business models, innovation strategy and new-product development - the route for an engineer who wants to run a music-tech product line or start a venture rather than write the DSP. Pairs a strong technical CV with the commercial vocabulary the client currently lacks."
N-148,N,MSc Industrial Design,Master of Science,Eindhoven University of Technology (TU/e),Public research university,Eindhoven,Netherlands,single_site,English,TBC,24,120,22400,"Institutional fee for non-EU/EEA students: EUR 21,700 for 2026-2027 and EUR 22,400 for 2027-2028 (the 2027-28 figure is published).",TBC,TBC,TBC,"2027-2028 fee published; application deadlines 2027 TBC. Departmental admissions board meets monthly October-July, so applying early matters.","Admission decided by the departmental Admissions Board on prior education, professional experience and skills gained elsewhere; only one mandatory course, the rest of the programme is self-composed.",unclear,TBC,yes,TU/e scholarships and grants (see funding_url),TBC,TBC,https://www.tue.nl/en/education/graduate-school/master-industrial-design,https://www.tue.nl/en/education/graduate-school/master-industrial-design/adm,https://www.tue.nl/en/education/become-a-tue-student/scholarships-and-grants,https://www.tue.nl/en/education/graduate-school/master-industrial-design|https://www.tue.nl/en/education/graduate-school/master-industrial-design/adm|https://www.tue.nl/en/education/become-a-tue-student/tuition-fees-and-other-study-costs/tuition-fee,VERIFIED,W1-N,2026-08-22,"Non-EU fee for the client's actual intake year (2027-2028) is confirmed at EUR 22,400 - about EUR 44,800 over two years without a scholarship. Admission is board-discretionary rather than rule-based, which cuts both ways.","Almost entirely self-directed: one mandatory course and a portfolio of squads/projects the student defines, in a department built around intelligent interactive systems and making. That structure is ideal for someone who wants two years of building music-tech artefacts inside a technical university while keeping a DJ/production practice running."
N-149,N,MSc Creative Intelligence and Technology (formerly MSc Media Technology),Master of Science,Leiden University (LIACS with the Academy of Creative and Performing Arts),Public research university,Leiden,Netherlands,single_site,English,TBC,24,120,TBC,Non-EU institutional fee not reachable on the pages opened this session.,TBC,TBC,TBC,TBC,Welcomes applicants from diverse educational backgrounds and states it is open to any field of previous bachelor education; students bring their own research question and work by making. September and February starts.,likely,TBC,TBC,Leiden University Excellence Scholarship (LExS) - not verified this session,TBC,TBC,https://www.universiteitleiden.nl/en/education/study-programmes/master/creative-intelligence--technology,https://www.universiteitleiden.nl/en/education/study-programmes/master/creative-intelligence--technology/admission-and-application,TBC,https://www.universiteitleiden.nl/en/education/study-programmes/master/creative-intelligence--technology|https://www.universiteitleiden.nl/en/education/study-programmes/master/creative-intelligence--technology/admission-and-application|https://mediatechnology.leiden.edu/,PARTIALLY_VERIFIED,W1-N,2026-08-22,"Fees, deadlines and the concrete admission rule set were not obtainable from the pages opened. Programme was renamed from Media Technology, so older sources use the old name.","Explicitly a science-by-doing master run jointly by the computer-science institute and the arts academy: students propose their own creative-technology research and build it. Historically the Dutch home of music-technology and sound-installation theses, and one of the very few masters that says outright it accepts any bachelor background - an unusually low-friction entry for a software engineer with a music question."
