source_file,program,institution,city,degree,inst_type,track,language,tuition,scholarship,url
master-all.json,Master of Music in Music Recording (Tonmeister) / Music Directing (Musikregie),Hochschule für Musik Detmold — Erich Thienhaus Institut,Detmold,Master of Music (MMus),Public academy of music (Hochschule für Musik),Music & sound technology,"German — applicants must provide ""evidence of knowledge of German""",Free,None found on the programme page. DAAD is the normal funded route for Tunisian applicants to German music academies — UNVERIFIED for this programme.,https://www.hfm-detmold.de/en/study/fields-of-study/music-recording/tonmeister-music-directing/
master-all.json,Master of Music – Elektronische Komposition (Electronic Composition),"Hochschule für Musik und Tanz Köln (HfMT Köln) — home of the Studio für Elektronische Musik, successor to the legendary WDR Studio of Stockhausen",Cologne (Köln),Master of Music (M.Mus.),"Public conservatory (Musikhochschule) — one of Europe's largest music academies; the 'largest' claim is marketing, not verified here",Acoustics / audio engineering,"German. Applicants who did not graduate from a German-speaking institution must prove German 'min. level A2 according to the European Framework of Reference' — an unusually low bar, but teaching and the colloquium are in German.",Free,DAAD 'Study Scholarships – Master Studies for Artists and Architects' (music is in scope; Tunisia is DAAD-eligible). Deutschlandstipendium may exist at HfMT Köln but was not confirmed on the pages checked.,https://www.hfmt-koeln.de/en/music/study-programs-music/master-of-music/electronic-composition-master-of-music/
master-all.json,Komposition — Elektroakustische Musik,Hochschule für Musik und Theater »Felix Mendelssohn Bartholdy« Leipzig (HMT Leipzig),Leipzig,Master's degree,Public,Acoustics / audio engineering,German,Free,DAAD Study Scholarships (Music),https://www.hmt-leipzig.de/studium/bewerbung/aufnahmebedingungen-3-1
master-all.json,M.A. Popular Music (incl. Producing/Composing Artist specialization),Popakademie Baden-Württemberg (Mannheim),,Master's degree,Public (state institution of Baden-Württemberg),Sound-Design/Production,German (international applicants must prove German at least B2 CEFR - proof may be supplied by end of first semester),Free,Deutschlandstipendium - Check; DAAD music scholarship - Check (Popakademie is a state institution),https://www.popakademie.de/en/studium/popular-music-ma/zulassung/
master-all.json,Künstlerische Musikproduktion (Artistic Music Production) – Master of Music,Robert Schumann Hochschule Düsseldorf – Institut für Musik und Medien (IMM),Düsseldorf,Master of Music (M.Mus.),Public conservatory / Musikhochschule,Acoustics / audio engineering,"German. Confirmed on the RSH Deutschkenntnisse page: Goethe-Institut certificate B2 is required specifically for 'die Master-Studiengänge Klang und Realität sowie Künstlerische Musikproduktion'. Online language courses without a final examination are NOT accepted; a certificate of attendance is NOT accepted. Useful nuance: an applicant who passes the aptitude test but lacks the certificate at semester start may supply it during the first year, enrolling meanwhile with the legal status of a 'Kollegstudierender'.",Free,DAAD Study Scholarships – Master Studies for Artists and Architects (music); RSH lists 'Stipendien' internally but no scheme open to a first-year non-EU student was confirmed — UNVERIFIED.,https://www.rsh-duesseldorf.de/en/academic-programs/master-degrees/artistic-music-production
master-all.json,Populäre Musik und Medien (M.A.),"Universität Paderborn, Fakultät für Kulturwissenschaften, Fach Musik (Musikwissenschaftliches Seminar Detmold/Paderborn, jointly with the Hochschule für Musik Detmold)",Paderborn (with Detmold),Master's degree,"Universität (state research university), North Rhine-Westphalia",Sound design / production,"GERMAN. Teaching and all programme documentation are in German, and the subject matter — German popular-music culture and media discourse — is language-bound. There is no English path.",Free,None,https://kw.uni-paderborn.de/fach-musik/studium/populaere-musik-und-medien/bewerbung-und-zulassung
master-all.json,Sound Studies and Sonic Arts (Master of Arts),Universität der Künste Berlin (Berlin University of the Arts),Berlin,Master's degree,Public art university,Acoustics / audio engineering,English (with German elements),Free,DAAD,https://www.udk-berlin.de/en/courses/sound-studies-and-sonic-arts-master-of-arts/apply/requirements/
master-all.json,"Musikübertragung / Tonmeister, Musikregie (Master of Music)",Hochschule für Musik Detmold (Detmold University of Music),,Master's degree,Conservatory,Sound-Design/Production,"German (not explicitly stated on program page, but a German-taught conservatory program)",Under EUR 1.5k/yr,None,https://www.hfm-detmold.de/en/study/fields-of-study/music-recording/tonmeister-music-directing/
master-all.json,M.A. Kultur- und Medienmanagement (on-campus / Präsenzstudium),Hochschule für Musik und Theater Hamburg - Institut KMM,,Master's degree,Public (state music and theatre university),Music-Business,German (level requirement UNVERIFIED - program is German-taught),Under EUR 1.5k/yr,Deutschlandstipendium - Check,https://kmm.hfmt-hamburg.de/studium/m-a-praesenzstudium/
master-all.json,COVERAGE NOTE — negative findings across the remaining German list,German Musikhochschulen and Fachhochschulen checked with NO in-field master (consolidated coverage note),multiple,Master's degree,Public,Music business,German throughout unless noted.,EUR 1.5k-5k/yr,DAAD; Deutschlandstipendium,https://h-da.de/studium/studienangebot/studiengaenge/architektur-medien-und-design/sound-music-and-production-ba ; https://www.hfm-trossingen.de/en/studium/studiengaenge/bachelor-musikdesign ; https://www.fau.de/2026/07/news/studium/einfuehrung-von-studiengebuehren-fuer-zukuenftige-internationale-studierende-aus-nicht-eu-staaten/ ; https://www.th-nuernberg.de/internationales/ohm-international-school/internationale-semesterbeitraege/ ; https://www.studis-online.de/studiengebuehren/bayern.php
master-all.json,"Master Elektronische Komposition (within Master Musik, major Komposition / Elektronische Medien)",Hochschule für Musik Freiburg — Institut für Neue Musik,Freiburg im Breisgau,Master's degree,Public,Sound design / production,German,EUR 1.5k-5k/yr,Baden-Württemberg-Stipendium,https://www.mh-freiburg.de/hochschule/allgemeines/aktuelles/details/pressemitteilung-neu-gestalteter-studiengang-master-elektronische-komposition
master-all.json,"Master of Music Komposition — profile 'AI in Music' / Music Design (also: elektroakustische Komposition, instrumental/vocal composition)",Staatliche Hochschule für Musik Trossingen,Trossingen,Master's degree,Public,Acoustics / audio engineering,German (UNVERIFIED whether English is possible),EUR 1.5k-5k/yr,Baden-Württemberg-Stipendium,https://www.hfm-trossingen.de/en/studium/studiengaenge/master-musik
master-all.json,M.A. Game Development and Research (VERIFIED NEGATIVE for audio — no sound or music teaching in the curriculum),TH Köln (Cologne University of Applied Sciences) — Cologne Game Lab,"Cologne (Köln), Schanzenstr. 28, 51063","MA (Master of Arts), accredited by the German Accreditation Council and awarded by TH Köln. Formally a 'further education' / continuing-education master (Weiterbildungsmaster), which is why it charges tuition where most German public masters do not.",University of applied sciences (public) — Cologne Game Lab is TH Köln's dedicated games institute,Music business,"English. Official wording on the M.A. Overview page: ""Language of instruction: English"". Only B2 English is required and a formal certificate is OPTIONAL.",EUR 1.5k-5k/yr,"No programme scholarship. The official FAQ only signposts external routes: TH Köln's scholarship advice service (stipendienberatung@th-koeln.de), daad.de/scholarships for international students, and applicaid.org. DAAD is a genuinely separate application track with its own much earlier deadlines and would need its own research.",https://colognegamelab.de/study-programs/post-graduate-programs/game-development-research-ma/overview
master-all.json,CoPeCo — Contemporary Performance and Composition (MA),"Estonian Academy of Music and Theatre (coordinating) with Royal College of Music Stockholm, CNSMD Lyon, Hochs…",Tallinn (sem 1) → Stockholm (sem 2) → Lyon (sem 3) → Hamburg (sem 4),"Joint MA (Master of Arts), 120 ECTS",Four public conservatories / academies of music,Acoustics / audio engineering,English (B1 English proficiency required),EUR 5k-15k/yr,UNVERIFIED. CoPeCo was originally an Erasmus Mundus programme; whether EMJM scholarships are still attached to the 2027 intake is not confirmed on any page read. The central copeco.net site is now offline and redirects applicants to individual institutions.,https://eamt.ee/en/departments/composition-and-improvised-music/copeco/
master-all.json,"MA Popular Music Practice (production pathway) / MA Music for Film, Media and Games — corrected: BIMM Berlin has no master literally named 'Music Production'",BIMM University Berlin (NOTE: BIMM and SRH Berlin are separate institutions — SRH claims in the original lead…,,Master's degree,Private,Sound-Design/Production,English,EUR 5k-15k/yr,"BIMM limited scholarships and bursaries (small number per year; details on fees-finance pages); EUR 1,000 alumni discou…",https://www.bimm-institute.de/courses/ma-popular-music-practice/
master-all.json,M.A. Sound Studies and Sonic Arts - PROGRAM DISCONTINUED (no new admissions),Universität der Künste Berlin (UdK),,Master's degree,"Public (continuing-education program with tuition, under ZIWT)",Sound/Music-Tech,"English (proof: English-taught degree, TOEFL iBT 100, IELTS Academic 6.5, or equivalent)",EUR 5k-15k/yr,None,https://www.udk-berlin.de/en/courses/sound-studies-and-sonic-arts-master-of-arts/apply/how-to-apply/
master-all.json,"MA Music for Film, Media and Games",BIMM University,Berlin and Brighton,"MA — ""Awarding institution: BIMM University""",Private specialist contemporary-music institute with university status,Sound design / production,English,Over EUR 15k/yr,"Same BIMM scholarship and bursary portfolio as above (Launchpad Bursary up to one-third off tuition, etc.); non-EU eligibility UNVERIFIED per award.",https://www.bimm.ac.uk/courses/ma-music-film-media-and-games/
master-all.json,M.A. Business for the Creative Industries,BIMM University Berlin,,Master's degree,"Private (UK university, Berlin campus)",Music-Business,English (course page states B2 CEFR equivalent; postgraduate overview lists IELTS 6.5 - verify exact requirement with admissions),Over EUR 15k/yr,None,https://www.bimm-institute.de/courses/ma-business-for-the-creative-industries/
master-all.json,CoPeCo — Contemporary Performance and Composition (joint European master),KMH Stockholm + Estonian Academy of Music and Theatre + Conservatoire National Supérieur Musique et Danse de Lyon + Hochschule für Musik und Theater Hamburg,"Stockholm, Tallinn, Lyon, Hamburg",Master's degree,Public,Other / adjacent,English — VERBATIM: 'All instruction is conducted in English.' FULLY ENGLISH-TAUGHT.,Over EUR 15k/yr,Not stated,https://www.kmh.se/in-english/education/programmes-and-courses/masters-programmes/contemporary-performance-and-composition-copeco.html
master-all.json,CoPeCo — MA in Contemporary Performance and Composition,Consortium: Estonian Academy of Music and Theatre (EAMT) + Royal College of Music Stockholm (KMH) + CNSMD Lyon + Hochschule für Musik und Theater Hamburg (HfMT),Tallinn — Stockholm — Lyon — Hamburg (one semester each),Master's degree,Consortium of four state conservatoires/music universities,Other / adjacent,English (B1 required),Not published,Not stated,https://eamt.ee/en/departments/composition-and-improvised-music/copeco/ ; https://eamt.ee/en/departments/composition-and-improvised-music/copeco/masters-studies/admission/ ; https://www.kmh.se/in-english/education/programmes-and-courses/masters-programmes/contemporary-performance-and-composition-copeco.html ; https://www.hfmt-hamburg.de/en/musik/komposition-musiktheorie/copeco
master-all.json,DAAD Study Scholarships – Postgraduate Studies in the Field of Music,DAAD (German Academic Exchange Service),,Funding scheme,Public,Sound-Design/Production,German host Musikhochschule (language depends on programme),Not published,DAAD Study Scholarship – Postgraduate Studies in the Field of Music (artistic),https://www2.daad.de/deutschland/stipendium/datenbank/en/21148-scholarship-database/?detail=57135743
master-all.json,Integrative Komposition (focus: Elektronische Komposition),Folkwang Universität der Künste — Institut für Computermusik und Elektronische Medien (ICEM),Essen,Master's degree,Public,Other / adjacent,German (UNVERIFIED),Not published,DAAD Study Scholarships (Music),https://icem-www.folkwang-uni.de/icem-web/integrative-komposition/
master-all.json,"Master Komposition (includes work with electronic and analogue technologies, e.g. the 'Freie Improvisation + Elektronik' project)",Hochschule für Musik Carl Maria von Weber Dresden (HfMDD),Dresden,Master's degree,Public,Acoustics / audio engineering,German,Not published,DAAD Study Scholarships (Music),https://www.hfmdd.de/en/studies/master-composition
master-all.json,Musikregie (Music Directing),Hochschule für Musik Detmold — Erich-Thienhaus-Institut (ETI),Detmold,Master's degree,Public,Other / adjacent,German (German language proficiency required),Not published,DAAD Study Scholarships (Music),https://www.hfm-detmold.de/en/study/fields-of-study/music-recording/tonmeister-music-directing/
master-all.json,Klangregie (Sound Direction),Hochschule für Musik Detmold — Erich-Thienhaus-Institut (ETI),Detmold,Master's degree,Public,Acoustics / audio engineering,"German (German language proficiency required, per the ETI's stated requirements for its master programmes)",Not published,DAAD Study Scholarships (Music),https://www.hfm-detmold.de/en/the-university/institutes/the-erich-thienhaus-institute/
master-all.json,"MBA Small Enterprise Promotion and Training (SEPT) - SME development/entrepreneurship, English-taught",Leipzig University,,Master's degree,Public,General-Business/MBA,English (TOEFL iBT 78+ or IELTS Academic 6.0+ or English-medium-degree letter - verified; Duolingo and TOEFL ITP NOT accepted; score max 2 years old),Not published,DAAD EPOS (Development-Related Postgraduate Courses) scholarship,https://www.wifa.uni-leipzig.de/en/sept-competence-center/masters-program/application
master-all.json,Artistic Music Production (Künstlerische Musikproduktion) — majors: Classical Acoustic Music Production OR Jazz and Pop Music Production,Robert Schumann Hochschule Düsseldorf — Institut für Musik und Medien (IMM),Düsseldorf,Master's degree,Public,Acoustics / audio engineering,German required at B2; language of instruction not explicitly stated (German expected),Not published,DAAD Study Scholarships (Music),https://www.rsh-duesseldorf.de/en/academic-programs/master-degrees/artistic-music-production
master-all.json,Sound Studies and Sonic Arts (M.A.),Universität der Künste Berlin (UdK Berlin),,Master's degree,Public,Sound-Design/Production,English (confirmed: 'English-language Master's program'),Not published,None,https://www.udk-berlin.de/en/courses/sound-studies-and-sonic-arts-master-of-arts/
europe-gapfill.json,"Digitale Medien / Digital Media (M.A. at HfK Bremen — media design track; M.Sc. at Universität Bremen — media informatics track). One joint programme, two award routes.",Hochschule für Künste Bremen (University of the Arts Bremen) jointly with Universität Bremen,Bremen,,State university of the arts (HfK) jointly with a state research university (Uni Bremen),"Digital media at the intersection of media design (HfK) and media informatics (Uni Bremen) — experimental-artistic and applied engagement with new technologies. Sound/audio is a legitimate project area within the HfK's digital-media practice, but this is NOT a dedicated sound degree: he would have to make sound his own project focus.",ENGLISH. The official HfK page states the language of instruction is English and describes it as an English-language master's degree programme. This is the only fully English-taught record in this sweep.,,,https://www.hfk-bremen.de/en/study/kunst-und-design/digital-media-m-a/5
sounddesign-europe.json,"Audiovisual Media Creation and Technology (Audiovisuelle Medien) – M.Sc., profile 3D-Audio and Music Technology",Hochschule der Medien Stuttgart (HdM),Stuttgart,M.Sc. (some sources list M.Eng. for the German-language variant — confirm which title applies),Public university of applied sciences (media),Immersive/Spatial Audio; Sound Design; Recording/Engineering; Music Technology,German (partly English),,DAAD Study Scholarships – Master Studies for All Academic Disciplines; Deutschlandstipendium,https://hdm-stuttgart.de/en/studienangebot/master/audiovisual-media-creation-and-technology/
sounddesign-europe.json,Filmton / Sounddesign (Diplomaufbaustudium),Filmakademie Baden-Württemberg,Ludwigsburg,Diplom der Filmakademie Baden-Württemberg — a postgraduate (Aufbau) diploma at master level,Film school (state-owned specialist film academy; CILECT/GEECT member),Film/Game Sound; Sound Design; Recording/Engineering; Immersive Audio,"German, with English in some project seminars ('Deutsch/Englisch im PS'). German B2 minimum required; solid English also expected.",,None found on the pages read that is specifically open to a non-EU/Tunisian applicant. DAAD external funding would be the usual route — UNVERIFIED for this institution.,https://www.filmakademie.de/de/studium/studienangebote/filmton-sounddesign
sounddesign-europe.json,Master of Music – Elektronische Komposition (Electronic Composition),Hochschule für Musik und Tanz Köln (HfMT Köln),Cologne (Köln),Master of Music (M.Mus.),"Public conservatory (Musikhochschule) — one of Europe's largest music academies; the 'largest' claim is marketing, not verified here","Electronic Music / Live Electronics; Electroacoustic and mixed instrumental-electronic composition (art-music, not commercial production)","German. Applicants who did not graduate from a German-speaking institution must prove German 'min. level A2 according to the European Framework of Reference' — an unusually low bar, but teaching and the colloquium are in German.",,DAAD 'Study Scholarships – Master Studies for Artists and Architects' (music is in scope; Tunisia is DAAD-eligible). Deutschlandstipendium may exist at HfMT Köln but was not confirmed on the pages checked.,https://www.hfmt-koeln.de/en/music/study-programs-music/master-of-music/electronic-composition-master-of-music/
phase1-opportunities.json,MSc Audio Communication and Technology (Audiokommunikation und -technologie),Technische Universität Berlin (TU Berlin),,,Public,Sound/Music-Tech,German (primary) — C1 German required for applicants with foreign qualifications; B2 English also required; some literature/courses in English,,,https://www.tu.berlin/en/studying/study-programs/all-programs-offered/study-course/audio-communication-and-technology-m-sc
phase1-opportunities.json,Creative Production (Music) MA,"Catalyst - Institute for Creative Arts and Technology, Berlin (validated by Plymouth Marjon University)",,,Private,Sound-Design/Production,English,,,https://catalyst-berlin.com/music/course/creative-production-music-masters
