source_file,program,institution,city,degree,inst_type,track,language,tuition,scholarship,url
master-all.json,Máster en Producción de Música Electrónica,"SAE Institute Spain – Madrid campus (SAE Institute, Navitas group – global chain)",Madrid,Not a degree,"International chain campus – specialist audio academy (SAE, worldwide chain owned by Navitas)",Music business,Spanish. The course page requires demonstrated Spanish-language ability for international applicants. This is a hard barrier — no English-taught version.,Not published,Partial,https://www.sae.edu/esp/courses/produccion-musica-electronica/ ; visa: https://www.sae.edu/esp/admisiones/tu-visa-de-estudiante/ ; scholarships: https://www.sae.edu/esp/becas-y-ayudas/ ; FAQ: https://www.sae.edu/esp/faqs/
master-all.json,"Máster en Enseñanzas Artísticas — Música (all specialisations, 2026 ministry list)",Spanish Conservatorios Superiores de Música (system-level finding),Valencia / Madrid / San Sebastián / Barcelona,Master's degree,Public conservatoires (Enseñanzas Artísticas Superiores),Other / adjacent,Spanish,Not published,Not applicable,https://www.infoartisticas.gob.es/ensenanzas/musica/superiores-musica/superiores-master-musica.html
master-all.json,COVERAGE CHECK — no music production or sound design master; only Máster en Creación de Teatro Musical,Taller de Músics — ESEM (Escola Superior d'Estudis Musicals),Barcelona,Master's degree,"Private higher music school (Escola Superior d'Estudis Musicals), Barcelona",Music business,Spanish/Catalan,Not published,Not stated,https://tallerdemusics.com/superior/
master-all.json,"Master Universitario en Gestion Empresarial en la Industria Musical (official, 100% online)",UNIR - Universidad Internacional de La Rioja,,Master's degree,"Private university, OFFICIAL degree (ANECA-accredited - confirmed)",Music-Business,Spanish (confirmed),Not published,UNIR internal becas + periodic discount campaigns (35% off until 15 Jul 2026 confirmed),https://www.unir.net/musica/master-gestion-industria-musical/
master-all.json,Máster Universitario en Composición Musical con Nuevas Tecnologías,UNIR — Universidad Internacional de La Rioja,Logroño (100% online),Master's degree,"Private online university, ministry-recognised; Spain's largest private distance university.",Acoustics / audio engineering,Spanish — CONFIRMED.,Not published,Partial,https://www.unir.net/musica/master-produccion-musical/
master-all.json,"NO RELEVANT PROGRAMME — searched and confirmed absent (entire master catalogue enumerated; zero music, sound or audio programmes)",Universidad Camilo José Cela (UCJC),Madrid,Aggregate entry,"Private university (Madrid), offering both official Másteres Universitarios and Másteres de Formación Permanente (títulos propios).",Music business,Spanish,Not published,Not stated,https://www.ucjc.edu/master/
master-all.json,Máster en Producción Creativa de la Música,"Universidad Europea de Madrid (private university, Permira-owned international private-education group)",Madrid (campuses Villaviciosa de Odón / Alcobendas),Not a degree,Private university (officially recognised institution — but this particular TITLE is not an official degree),Sound design / production,Spanish. No English-taught track is published anywhere. He does not speak Spanish — this alone is close to disqualifying for a September 2027 start.,Not published,Partial,https://universidadeuropea.com/noticias/nace-el-master-en-produccion-creativa-de-la-musica/
master-all.json,Máster Universitario en Composición Musical con Nuevas Tecnologías,Universidad Internacional de La Rioja (UNIR),Logroño / online,Master's degree,Private (online university),Acoustics / audio engineering,Spanish,Not published,Not stated,https://www.unir.net/musica/master-produccion-musical/
master-all.json,Máster en Producción Musical Sinfónica,Universidad de Sevilla,Seville,Not a degree,Public university (título propio arm),Sound design / production,Spanish,Not published,Not stated,https://master.us.es/producsinfonica/
master-all.json,Máster Universitario en Composición Musical / Máster Universitario en Interpretación e Investigación Musical,VIU — Universidad Internacional de Valencia,Valencia (100% online),Master's degree,Private online university (part of the Planeta Formación y Universidades group).,Sound design / production,Spanish.,Not published,Partial,https://www.universidadviu.com/es/master-online-musica
sounddesign-europe.json,"Master of Music in Music Production, Technology, and Innovation (MPTI)",Berklee College of Music – Valencia Campus,Valencia,Master of Music (MM) — a US Berklee College of Music degree delivered at the Valencia campus,"Private specialist music college (US institution operating a degree-granting campus at the Palau de les Arts, Valencia)",Music Production; Electronic Music/Live Electronics; Recording/Engineering; interactive/immersive media,"English (instruction and all application materials; the CV must be ""in English""). Not stated as a bullet on the programme page but confirmed by the English-proficiency requirements and by materials being required in English.",,"CONFIRMED on valencia.berklee.edu/scholarships-financial-aid/scholarships-for-graduate-programs. No nationality restriction is stated on any of these, so a Tunisian is eligible: (1) Berklee General Scholarship — eligibility ""All master's degree applicants"", ""Amount varies, multiple awards"", automatic via the scholarship application. (2) Berklee Valencia Diversity Scholarship — ""Up to 50 percent of the tuition"", up to four awardees per academic year, requires a separate submission (video max 3 minutes OR 500-word essay) to scholarshipsvalencia@berklee.edu. (3) Berklee Outstanding Women Scholarship with Mentorship (MPTI-specific) — ""up to 70 percent of tuition fees, plus mentorship sessions"", one recipient, but restricted to women. Not applicable to a male applicant. Also exist but NOT applicable to him: Berklee Alumni Scholarship (USD 18,000, alumni only), Global Partners Scholarship (USD 18,000, partner-school students only), CACSA–Palau de les Arts (Valencian students only). Total of all Berklee awards cannot exceed 90 percent of tuition. Scholarship deadlines: 15 November (early), 1 February (regular).",https://valencia.berklee.edu/graduate-programs/mpti/music-production-technology-and-innovation
sounddesign-europe.json,Máster en Música y Sonido para Experiencias del Entretenimiento (Master in Music and Sound for Entertainment Experiences),"ENTI – Escola de Noves Tecnologies Interactives, adscrita a la Universitat de Barcelona",Barcelona,"Máster de formación permanente / título propio issued by Universitat de Barcelona, 60 ECTS",University-affiliated private school (UB-attached centre),Music Production; Sound Design; Film/Game Sound; Immersive Audio; Live/entertainment audio,Spanish,,None found,https://enti.cat/es/area-de-musica/master-en-musica/
private-es-pt-nl-it.json,"Master of Music in Music Production, Technology, and Innovation (MPTI)",Berklee College of Music — Valencia Campus,Valencia,,"International chain campus — Valencia campus of a private US college (Berklee, Boston). VERIFIED on the official accreditation page: Berklee Valencia is a Spanish 'Centro Superior Autorizado de Enseñanzas Artísticas de la Música', 'officially recognized by Resolution of the General Director of Universities, Higher Studies and Sciences no. 6844, dated August 8, 2012.'","Music production, electronic music production and performance, DJing, audio engineering, sound design, music video, interactive media, artist/producer career development.",English,,,https://valencia.berklee.edu/graduate-programs/mpti/music-production-technology-and-innovation
private-es-pt-nl-it.json,"Master of Music in Scoring for Film, Television, and Video Games (SFTV)",Berklee College of Music — Valencia Campus,Valencia,,"International chain campus — Valencia campus of a private US college; Spanish 'Centro Superior Autorizado de Enseñanzas Artísticas de la Música' (Resolution 6844, 8 Aug 2012).","Composition and scoring for film, television and video games; orchestration; conducting; recording and mixing of score with live musicians; game-audio work.",English — 'all classes are taught in English' (verified).,,,https://valencia.berklee.edu/graduate-programs/sftv/program-information
private-es-pt-nl-it.json,Master of Music in Contemporary Performance (Production Concentration),Berklee College of Music — Valencia Campus,Valencia,,International chain campus — US private conservatory operating an authorised Spanish higher-education centre,"Performance-led contemporary music with a production concentration; artist development, ensemble work, live performance, and production skills built around the student's instrument.",English,,,https://valencia.berklee.edu/scholarships-financial-aid/scholarships-for-graduate-programs
private-es-pt-nl-it.json,"Master of Music in Music Production, Technology, and Innovation (MPTI)",Berklee College of Music — Valencia Campus (private US non-profit operating an authorised centre in Spain),Valencia,,"Private specialist music college (US institution) operating in Spain as a 'Centro Superior Autorizado de Enseñanzas Artísticas de la Música' (2012 resolution, Generalitat Valenciana / Dirección General de Universidades)","Music production, technology and innovation — studio production, electronic music production and performance, audio engineering, music video, interactive media, career preparation",English,,,https://valencia.berklee.edu/tuition-fees-payment/tuition-and-related-costs-for-graduate-programs
private-es-pt-nl-it.json,"Master of Music in Scoring for Film, Television and Video Games","Berklee College of Music — Valencia Campus (private), accredited in Spain in collaboration with Universidad Politécnica de Valencia",Valencia,,Private specialist music college (US) with a Spanish accredited route via a public partner university,"Film, TV and video-game scoring; screen-media composition and production",English,,,https://www.berklee.edu/institutional-research-assessment/valencia-spain-campus-accreditation
private-es-pt-nl-it.json,"Master of Music in Scoring for Film, Television, and Video Games","Berklee College of Music — Valencia Campus (private), accredited in Spain in collaboration with Universitat Politècnica de València",Valencia,,Private specialist music college (US) delivering a Spanish-accredited route via a public partner university (UPV),"Composition and production of music for film, television and video games — screen-media scoring",English,,,https://www.berklee.edu/institutional-research-assessment/valencia-spain-campus-accreditation
private-es-pt-nl-it.json,"Master of Music in Music Production, Technology and Innovation (MPTI)","Berklee College of Music — Valencia Campus (private, US non-profit operating in Spain)",Valencia,,Private specialist music college (US institution) operating an authorised higher-artistic-education centre in Spain,"Music production, technology and innovation — studio production, electronic music, immersive audio, music tech entrepreneurship",English,,,https://valencia.berklee.edu/tuition-fees-payment/tuition-and-related-costs-for-graduate-programs
private-es-pt-nl-it.json,Máster en Diseño de Sonido Cinematográfico (film & audiovisual sound design),ECIB — Escuela de Cine de Barcelona,Barcelona,,Private film school,"Narrative sound design for film, television series, animation and documentary — from script analysis through location recording to final mix.",Spanish,,,https://ecib.es/formacion-cine/master-en-diseno-de-sonido-cinematografico/
private-es-pt-nl-it.json,NO RELEVANT PROGRAMME — searched and confirmed absent,ESIC Business & Marketing School / ESIC University; Universitat Internacional de Catalunya (UIC Barcelona); Universidad Villanueva,Madrid / Barcelona,,Private business school and private universities.,N/A,Spanish/English,,,https://www.esic.edu/madrid/master-y-postgrado/master
private-es-pt-nl-it.json,"Diploma de Producción Musical (2 years) — NOT A MASTER, undergraduate level","Escuela Microfusa (Microfusa Formació, S.L.)",Barcelona and Madrid,,"Specialist audio, music production and DJ academy, with UK university progression partnerships","Music production, DAW craft, songwriting, studio recording, mastering, sound design and music business, with an explicit electronic and contemporary orientation.",Spanish. (The Madrid campus has previously indicated English-language instruction is available at extra cost; amount UNVERIFIED and not found on the current site.),,,https://microfusa.com/products/diploma-de-produccion-musical
private-es-pt-nl-it.json,"COVERAGE CHECK — classical performance conservatory, no production or sound programme",Escuela Superior de Música Reina Sofía (Fundación Albéniz),Madrid,,"Private foundation conservatory (Fundación Albéniz) — private, but funded and operated as an elite classical performance academy","Elite classical instrumental and vocal performance, chamber music and orchestral training.",Spanish/English,,,https://www.escuelasuperiordemusicareinasofia.es/estudiar-en-la-escuela/
private-es-pt-nl-it.json,"Máster Universitario en Acústica, Audio y Vibraciones",La Salle Campus Barcelona — Universitat Ramon Llull (URL),Barcelona,,Private university (Universitat Ramon Llull is a private Spanish university),"Acoustics, audio engineering, audio signal processing and vibrations — an ENGINEERING master, not a creative music-production one.",UNVERIFIED — La Salle URL runs both Spanish and English-taught masters; the English-language page title suggests an English track may exist. Confirm directly.,,,https://www.salleurl.edu/en/education/master-science-acoustics-audio-and-vibrations
private-es-pt-nl-it.json,NO RELEVANT PROGRAMME — searched and confirmed absent,"U-tad, Centro Universitario de Tecnología y Arte Digital","Las Rozas, Madrid",,"Private university centre (digital arts and technology), affiliated for official degrees.","Game development, VFX, 3D, AI, cybersecurity. Music and sound appear only as a subject ('Diseño de música y sonido') inside the Game Design programme, not as a standalone qualification.",Spanish (all listed masters).,,,https://u-tad.com/master-universitario/
private-es-pt-nl-it.json,Máster Profesional en Producción Musical,UDIMA — Universidad a Distancia de Madrid (delivered with DJP Music School),Madrid,,"Private ministry-recognised distance university (UDIMA), programme delivered in partnership with a small private music school (DJP Music School, Madrid).","Music production from beginner/intermediate level: musical creation, theory and composition, sound design, live implementation, mixing, introduction to mastering, and music marketing/promotion. DJs are explicitly named in the target audience.",Spanish — CONFIRMED.,,,https://www.udima.es/master-profesional-produccion-musical
private-es-pt-nl-it.json,NO RELEVANT PROGRAMME — searched and confirmed absent (music/sound production),Universidad Camilo José Cela (UCJC),Madrid,,Private university (Madrid).,N/A — no sound/music production programme found.,Spanish,,,https://www.ucjc.edu/master/
private-es-pt-nl-it.json,Máster Universitario en Investigación Musical (online),Universidad Europea de Madrid,Madrid (online),,"Private university (Universidad Europea, part of the Grupo Planeta/Permira-owned network with campuses in Madrid, Valencia and Canarias).","Musicological and music-education RESEARCH. Not production, not sound design, not performance.",Spanish.,,,https://universidadeuropea.com/noticias/nace-el-master-en-produccion-creativa-de-la-musica/
deep-europe-final.json,"Master of Music in Music Production, Technology, and Innovation (MPTI)",Berklee College of Music - Valencia Campus,,,Private,Sound-Design/Production,English,,,https://valencia.berklee.edu/graduate-programs/mpti/music-production-technology-and-innovation
phase1-opportunities.json,Master in Sound and Music Computing (SMC),"Universitat Pompeu Fabra (UPF), Music Technology Group",,,Public,Sound/Music-Tech,English,,,https://www.upf.edu/web/smc
